mango_id,filename,orientation,is_ripe,m_height,m_width,m_thickness,m_volume,m_weight,b_height,b_width,b_thickness,b_volume,b_weight,has_aruco
33,mango33_bot_r_ver.jpg,bottom,1,8.1,7.0,6.1,200.0,205.0,6.0,3.8,1.9,25.0,28.6,0
33,mango33_fro_r.jpg,front,1,8.1,7.0,6.1,200.0,205.0,6.0,3.8,1.9,25.0,28.6,0
33,mango33_fro_r_hor.jpg,front,1,8.1,7.0,6.1,200.0,205.0,6.0,3.8,1.9,25.0,28.6,0
33,mango33_fro_r_ver.jpg,front,1,8.1,7.0,6.1,200.0,205.0,6.0,3.8,1.9,25.0,28.6,0
33,mango33_sia_r.jpg,side,1,8.1,7.0,6.1,200.0,205.0,6.0,3.8,1.9,25.0,28.6,0
33,mango33_sia_r_ver.jpg,side,1,8.1,7.0,6.1,200.0,205.0,6.0,3.8,1.9,25.0,28.6,0
33,mango33_sib_r.jpg,side,1,8.1,7.0,6.1,200.0,205.0,6.0,3.8,1.9,25.0,28.6,0
33,mango33_sib_r_ver.jpg,side,1,8.1,7.0,6.1,200.0,205.0,6.0,3.8,1.9,25.0,28.6,0
33,mango33_top_r.jpg,top,1,8.1,7.0,6.1,200.0,205.0,6.0,3.8,1.9,25.0,28.6,0
33,mango33_top_r_hor.jpg,top,1,8.1,7.0,6.1,200.0,205.0,6.0,3.8,1.9,25.0,28.6,0
33,mango33_top_r_ver.jpg,top,1,8.1,7.0,6.1,200.0,205.0,6.0,3.8,1.9,25.0,28.6,0
34,mango34_bac_u.jpg,back,0,7.7,6.3,5.4,140.0,132.2,5.2,3.5,1.9,20.0,20.0,0
34,mango34_bac_u_hor.jpg,back,0,7.7,6.3,5.4,140.0,132.2,5.2,3.5,1.9,20.0,20.0,0
34,mango34_bac_u_ver.jpg,back,0,7.7,6.3,5.4,140.0,132.2,5.2,3.5,1.9,20.0,20.0,0
34,mango34_bot_u.jpg,bottom,0,7.7,6.3,5.4,140.0,132.2,5.2,3.5,1.9,20.0,20.0,0
34,mango34_bot_u_hor.jpg,bottom,0,7.7,6.3,5.4,140.0,132.2,5.2,3.5,1.9,20.0,20.0,0
34,mango34_bot_u_ver.jpg,bottom,0,7.7,6.3,5.4,140.0,132.2,5.2,3.5,1.9,20.0,20.0,0
34,mango34_fro_u.jpg,front,0,7.7,6.3,5.4,140.0,132.2,5.2,3.5,1.9,20.0,20.0,0
34,mango34_fro_u_hor.jpg,front,0,7.7,6.3,5.4,140.0,132.2,5.2,3.5,1.9,20.0,20.0,0
34,mango34_fro_u_ver.jpg,front,0,7.7,6.3,5.4,140.0,132.2,5.2,3.5,1.9,20.0,20.0,0
34,mango34_sia_u.jpg,side,0,7.7,6.3,5.4,140.0,132.2,5.2,3.5,1.9,20.0,20.0,0
34,mango34_sia_u_ver.jpg,side,0,7.7,6.3,5.4,140.0,132.2,5.2,3.5,1.9,20.0,20.0,0
34,mango34_sib_u.jpg,side,0,7.7,6.3,5.4,140.0,132.2,5.2,3.5,1.9,20.0,20.0,0
34,mango34_sib_u_ver.jpg,side,0,7.7,6.3,5.4,140.0,132.2,5.2,3.5,1.9,20.0,20.0,0
34,mango34_top_u.jpg,top,0,7.7,6.3,5.4,140.0,132.2,5.2,3.5,1.9,20.0,20.0,0
34,mango34_top_u_hor.jpg,top,0,7.7,6.3,5.4,140.0,132.2,5.2,3.5,1.9,20.0,20.0,0
34,mango34_top_u_ver.jpg,top,0,7.7,6.3,5.4,140.0,132.2,5.2,3.5,1.9,20.0,20.0,0
35,mango35_bac_u.jpg,back,0,7.7,6.6,5.6,150.0,148.9,5.6,3.6,1.7,20.0,22.0,0
35,mango35_bac_u_hor.jpg,back,0,7.7,6.6,5.6,150.0,148.9,5.6,3.6,1.7,20.0,22.0,0
35,mango35_bac_u_ver.jpg,back,0,7.7,6.6,5.6,150.0,148.9,5.6,3.6,1.7,20.0,22.0,0
35,mango35_bot_u.jpg,bottom,0,7.7,6.6,5.6,150.0,148.9,5.6,3.6,1.7,20.0,22.0,0
35,mango35_bot_u_hor.jpg,bottom,0,7.7,6.6,5.6,150.0,148.9,5.6,3.6,1.7,20.0,22.0,0
35,mango35_bot_u_ver.jpg,bottom,0,7.7,6.6,5.6,150.0,148.9,5.6,3.6,1.7,20.0,22.0,0
35,mango35_fro_u.jpg,front,0,7.7,6.6,5.6,150.0,148.9,5.6,3.6,1.7,20.0,22.0,0
35,mango35_fro_u_hor.jpg,front,0,7.7,6.6,5.6,150.0,148.9,5.6,3.6,1.7,20.0,22.0,0
35,mango35_fro_u_ver.jpg,front,0,7.7,6.6,5.6,150.0,148.9,5.6,3.6,1.7,20.0,22.0,0
35,mango35_sia_u.jpg,side,0,7.7,6.6,5.6,150.0,148.9,5.6,3.6,1.7,20.0,22.0,0
35,mango35_sia_u_ver.jpg,side,0,7.7,6.6,5.6,150.0,148.9,5.6,3.6,1.7,20.0,22.0,0
35,mango35_sib_u.jpg,side,0,7.7,6.6,5.6,150.0,148.9,5.6,3.6,1.7,20.0,22.0,0
35,mango35_sib_u_ver.jpg,side,0,7.7,6.6,5.6,150.0,148.9,5.6,3.6,1.7,20.0,22.0,0
35,mango35_top_u.jpg,top,0,7.7,6.6,5.6,150.0,148.9,5.6,3.6,1.7,20.0,22.0,0
35,mango35_top_u_hor.jpg,top,0,7.7,6.6,5.6,150.0,148.9,5.6,3.6,1.7,20.0,22.0,0
35,mango35_top_u_ver.jpg,top,0,7.7,6.6,5.6,150.0,148.9,5.6,3.6,1.7,20.0,22.0,0
36,mango36_bac_r.jpg,back,1,6.9,5.3,4.8,95.0,94.5,5.3,3.1,1.6,12.0,13.0,1
36,mango36_bac_r_hor.jpg,back,1,6.9,5.3,4.8,95.0,94.5,5.3,3.1,1.6,12.0,13.0,1
36,mango36_bac_r_ver.jpg,back,1,6.9,5.3,4.8,95.0,94.5,5.3,3.1,1.6,12.0,13.0,1
36,mango36_bot_r.jpg,bottom,1,6.9,5.3,4.8,95.0,94.5,5.3,3.1,1.6,12.0,13.0,1
36,mango36_bot_r_hor.jpg,bottom,1,6.9,5.3,4.8,95.0,94.5,5.3,3.1,1.6,12.0,13.0,1
36,mango36_bot_r_ver.jpg,bottom,1,6.9,5.3,4.8,95.0,94.5,5.3,3.1,1.6,12.0,13.0,1
36,mango36_fro_r.jpg,front,1,6.9,5.3,4.8,95.0,94.5,5.3,3.1,1.6,12.0,13.0,1
36,mango36_fro_r_hor.jpg,front,1,6.9,5.3,4.8,95.0,94.5,5.3,3.1,1.6,12.0,13.0,1
36,mango36_fro_r_ver.jpg,front,1,6.9,5.3,4.8,95.0,94.5,5.3,3.1,1.6,12.0,13.0,1
36,mango36_sia_r.jpg,side,1,6.9,5.3,4.8,95.0,94.5,5.3,3.1,1.6,12.0,13.0,1
36,mango36_sia_r_ver.jpg,side,1,6.9,5.3,4.8,95.0,94.5,5.3,3.1,1.6,12.0,13.0,1
36,mango36_top_r.jpg,top,1,6.9,5.3,4.8,95.0,94.5,5.3,3.1,1.6,12.0,13.0,1
36,mango36_top_r_hor.jpg,top,1,6.9,5.3,4.8,95.0,94.5,5.3,3.1,1.6,12.0,13.0,1
36,mango36_top_r_ver.jpg,top,1,6.9,5.3,4.8,95.0,94.5,5.3,3.1,1.6,12.0,13.0,1
37,mango37_bac_r.jpg,back,1,5.8,4.8,5.0,70.0,72.2,4.6,2.9,1.6,10.0,10.0,1
37,mango37_bac_r_hor.jpg,back,1,5.8,4.8,5.0,70.0,72.2,4.6,2.9,1.6,10.0,10.0,1
37,mango37_bac_r_ver.jpg,back,1,5.8,4.8,5.0,70.0,72.2,4.6,2.9,1.6,10.0,10.0,1
37,mango37_bot.jpg,bottom,1,5.8,4.8,5.0,70.0,72.2,4.6,2.9,1.6,10.0,10.0,1
37,mango37_bot_hor.jpg,bottom,1,5.8,4.8,5.0,70.0,72.2,4.6,2.9,1.6,10.0,10.0,1
37,mango37_bot_ver.jpg,bottom,1,5.8,4.8,5.0,70.0,72.2,4.6,2.9,1.6,10.0,10.0,1
37,mango37_fro_r.jpg,front,1,5.8,4.8,5.0,70.0,72.2,4.6,2.9,1.6,10.0,10.0,1
37,mango37_fro_r_hor.jpg,front,1,5.8,4.8,5.0,70.0,72.2,4.6,2.9,1.6,10.0,10.0,1
37,mango37_fro_r_ver.jpg,front,1,5.8,4.8,5.0,70.0,72.2,4.6,2.9,1.6,10.0,10.0,1
37,mango37_sia_r.jpg,side,1,5.8,4.8,5.0,70.0,72.2,4.6,2.9,1.6,10.0,10.0,1
37,mango37_sia_r_ver.jpg,side,1,5.8,4.8,5.0,70.0,72.2,4.6,2.9,1.6,10.0,10.0,1
37,mango37_sib_r.jpg,side,1,5.8,4.8,5.0,70.0,72.2,4.6,2.9,1.6,10.0,10.0,1
37,mango37_sib_r_ver.jpg,side,1,5.8,4.8,5.0,70.0,72.2,4.6,2.9,1.6,10.0,10.0,1
37,mango37_top_r.jpg,top,1,5.8,4.8,5.0,70.0,72.2,4.6,2.9,1.6,10.0,10.0,1
37,mango37_top_r_hor.jpg,top,1,5.8,4.8,5.0,70.0,72.2,4.6,2.9,1.6,10.0,10.0,1
37,mango37_top_r_ver.jpg,top,1,5.8,4.8,5.0,70.0,72.2,4.6,2.9,1.6,10.0,10.0,1
38,mango38_bac_r.jpg,back,1,8.1,6.7,6.4,185.0,186.4,6.1,3.8,2.0,25.0,26.0,1
38,mango38_bac_r_hor.jpg,back,1,8.1,6.7,6.4,185.0,186.4,6.1,3.8,2.0,25.0,26.0,1
38,mango38_bac_r_ver.jpg,back,1,8.1,6.7,6.4,185.0,186.4,6.1,3.8,2.0,25.0,26.0,1
38,mango38_bot_r.jpg,bottom,1,8.1,6.7,6.4,185.0,186.4,6.1,3.8,2.0,25.0,26.0,1
38,mango38_bot_r_hor.jpg,bottom,1,8.1,6.7,6.4,185.0,186.4,6.1,3.8,2.0,25.0,26.0,1
38,mango38_bot_r_ver.jpg,bottom,1,8.1,6.7,6.4,185.0,186.4,6.1,3.8,2.0,25.0,26.0,1
38,mango38_fro_r.jpg,front,1,8.1,6.7,6.4,185.0,186.4,6.1,3.8,2.0,25.0,26.0,1
38,mango38_fro_r_hor.jpg,front,1,8.1,6.7,6.4,185.0,186.4,6.1,3.8,2.0,25.0,26.0,1
38,mango38_fro_r_ver.jpg,front,1,8.1,6.7,6.4,185.0,186.4,6.1,3.8,2.0,25.0,26.0,1
38,mango38_sib_r.jpg,side,1,8.1,6.7,6.4,185.0,186.4,6.1,3.8,2.0,25.0,26.0,1
38,mango38_sib_r_ver.jpg,side,1,8.1,6.7,6.4,185.0,186.4,6.1,3.8,2.0,25.0,26.0,1
38,mango38_top_r.jpg,top,1,8.1,6.7,6.4,185.0,186.4,6.1,3.8,2.0,25.0,26.0,1
38,mango38_top_r_hor.jpg,top,1,8.1,6.7,6.4,185.0,186.4,6.1,3.8,2.0,25.0,26.0,1
38,mango38_top_r_ver.jpg,top,1,8.1,6.7,6.4,185.0,186.4,6.1,3.8,2.0,25.0,26.0,1
38,mango38a_sia_r.jpg,side,1,8.1,6.7,6.4,185.0,186.4,6.1,3.8,2.0,25.0,26.0,1
38,mango38a_sia_r_ver.jpg,side,1,8.1,6.7,6.4,185.0,186.4,6.1,3.8,2.0,25.0,26.0,1
39,mango39_bac_r.jpg,back,1,7.9,6.6,6.0,180.0,184.5,6.0,3.7,1.9,25.0,25.5,1
39,mango39_bac_r_hor.jpg,back,1,7.9,6.6,6.0,180.0,184.5,6.0,3.7,1.9,25.0,25.5,1
39,mango39_bac_r_ver.jpg,back,1,7.9,6.6,6.0,180.0,184.5,6.0,3.7,1.9,25.0,25.5,1
39,mango39_bot_r.jpg,bottom,1,7.9,6.6,6.0,180.0,184.5,6.0,3.7,1.9,25.0,25.5,1
39,mango39_bot_r_hor.jpg,bottom,1,7.9,6.6,6.0,180.0,184.5,6.0,3.7,1.9,25.0,25.5,1
39,mango39_bot_r_ver.jpg,bottom,1,7.9,6.6,6.0,180.0,184.5,6.0,3.7,1.9,25.0,25.5,1
39,mango39_fro_r.jpg,front,1,7.9,6.6,6.0,180.0,184.5,6.0,3.7,1.9,25.0,25.5,1
39,mango39_fro_r_hor.jpg,front,1,7.9,6.6,6.0,180.0,184.5,6.0,3.7,1.9,25.0,25.5,1
39,mango39_fro_r_ver.jpg,front,1,7.9,6.6,6.0,180.0,184.5,6.0,3.7,1.9,25.0,25.5,1
39,mango39_sia_r.jpg,side,1,7.9,6.6,6.0,180.0,184.5,6.0,3.7,1.9,25.0,25.5,1
39,mango39_sia_r_ver.jpg,side,1,7.9,6.6,6.0,180.0,184.5,6.0,3.7,1.9,25.0,25.5,1
39,mango39_sib_r.jpg,side,1,7.9,6.6,6.0,180.0,184.5,6.0,3.7,1.9,25.0,25.5,1
39,mango39_sib_r_ver.jpg,side,1,7.9,6.6,6.0,180.0,184.5,6.0,3.7,1.9,25.0,25.5,1
39,mango39_top_r.jpg,top,1,7.9,6.6,6.0,180.0,184.5,6.0,3.7,1.9,25.0,25.5,1
39,mango39_top_r_hor.jpg,top,1,7.9,6.6,6.0,180.0,184.5,6.0,3.7,1.9,25.0,25.5,1
39,mango39_top_r_ver.jpg,top,1,7.9,6.6,6.0,180.0,184.5,6.0,3.7,1.9,25.0,25.5,1
40,mango40_bac_r.jpg,back,1,7.3,6.4,5.9,150.0,154.1,5.5,3.6,1.9,20.0,21.5,1
40,mango40_bac_r_hor.jpg,back,1,7.3,6.4,5.9,150.0,154.1,5.5,3.6,1.9,20.0,21.5,1
40,mango40_bac_r_ver.jpg,back,1,7.3,6.4,5.9,150.0,154.1,5.5,3.6,1.9,20.0,21.5,1
40,mango40_bot_r.jpg,bottom,1,7.3,6.4,5.9,150.0,154.1,5.5,3.6,1.9,20.0,21.5,1
40,mango40_bot_r_hor.jpg,bottom,1,7.3,6.4,5.9,150.0,154.1,5.5,3.6,1.9,20.0,21.5,1
40,mango40_bot_r_ver.jpg,bottom,1,7.3,6.4,5.9,150.0,154.1,5.5,3.6,1.9,20.0,21.5,1
40,mango40_fro_r.jpg,front,1,7.3,6.4,5.9,150.0,154.1,5.5,3.6,1.9,20.0,21.5,1
40,mango40_fro_r_hor.jpg,front,1,7.3,6.4,5.9,150.0,154.1,5.5,3.6,1.9,20.0,21.5,1
40,mango40_fro_r_ver.jpg,front,1,7.3,6.4,5.9,150.0,154.1,5.5,3.6,1.9,20.0,21.5,1
40,mango40_sia_r.jpg,side,1,7.3,6.4,5.9,150.0,154.1,5.5,3.6,1.9,20.0,21.5,1
40,mango40_sia_r_ver.jpg,side,1,7.3,6.4,5.9,150.0,154.1,5.5,3.6,1.9,20.0,21.5,1
40,mango40_sib_r.jpg,side,1,7.3,6.4,5.9,150.0,154.1,5.5,3.6,1.9,20.0,21.5,1
40,mango40_sib_r_ver.jpg,side,1,7.3,6.4,5.9,150.0,154.1,5.5,3.6,1.9,20.0,21.5,1
40,mango40_top_r.jpg,top,1,7.3,6.4,5.9,150.0,154.1,5.5,3.6,1.9,20.0,21.5,1
40,mango40_top_r_hor.jpg,top,1,7.3,6.4,5.9,150.0,154.1,5.5,3.6,1.9,20.0,21.5,1
40,mango40_top_r_ver.jpg,top,1,7.3,6.4,5.9,150.0,154.1,5.5,3.6,1.9,20.0,21.5,1
41,mango41_bac_r.jpg,back,1,7.3,6.1,5.8,140.0,145.0,5.5,3.5,1.9,20.0,20.0,1
41,mango41_bac_r_hor.jpg,back,1,7.3,6.1,5.8,140.0,145.0,5.5,3.5,1.9,20.0,20.0,1
41,mango41_bac_r_ver.jpg,back,1,7.3,6.1,5.8,140.0,145.0,5.5,3.5,1.9,20.0,20.0,1
41,mango41_bot_r.jpg,bottom,1,7.3,6.1,5.8,140.0,145.0,5.5,3.5,1.9,20.0,20.0,1
41,mango41_bot_r_hor.jpg,bottom,1,7.3,6.1,5.8,140.0,145.0,5.5,3.5,1.9,20.0,20.0,1
41,mango41_bot_r_ver.jpg,bottom,1,7.3,6.1,5.8,140.0,145.0,5.5,3.5,1.9,20.0,20.0,1
41,mango41_fro_r.jpg,front,1,7.3,6.1,5.8,140.0,145.0,5.5,3.5,1.9,20.0,20.0,1
41,mango41_fro_r_hor.jpg,front,1,7.3,6.1,5.8,140.0,145.0,5.5,3.5,1.9,20.0,20.0,1
41,mango41_fro_r_ver.jpg,front,1,7.3,6.1,5.8,140.0,145.0,5.5,3.5,1.9,20.0,20.0,1
41,mango41_sia_r.jpg,side,1,7.3,6.1,5.8,140.0,145.0,5.5,3.5,1.9,20.0,20.0,1
41,mango41_sia_r_ver.jpg,side,1,7.3,6.1,5.8,140.0,145.0,5.5,3.5,1.9,20.0,20.0,1
41,mango41_sib_r.jpg,side,1,7.3,6.1,5.8,140.0,145.0,5.5,3.5,1.9,20.0,20.0,1
41,mango41_sib_r_ver.jpg,side,1,7.3,6.1,5.8,140.0,145.0,5.5,3.5,1.9,20.0,20.0,1
41,mango41_top_r.jpg,top,1,7.3,6.1,5.8,140.0,145.0,5.5,3.5,1.9,20.0,20.0,1
41,mango41_top_r_hor.jpg,top,1,7.3,6.1,5.8,140.0,145.0,5.5,3.5,1.9,20.0,20.0,1
41,mango41_top_r_ver.jpg,top,1,7.3,6.1,5.8,140.0,145.0,5.5,3.5,1.9,20.0,20.0,1
42,mango42_bac_r.jpg,back,1,8.1,6.6,6.4,210.0,196.5,6.1,3.8,2.2,30.0,28.5,1
42,mango42_bac_r_hor.jpg,back,1,8.1,6.6,6.4,210.0,196.5,6.1,3.8,2.2,30.0,28.5,1
42,mango42_bac_r_ver.jpg,back,1,8.1,6.6,6.4,210.0,196.5,6.1,3.8,2.2,30.0,28.5,1
42,mango42_bot_r.jpg,bottom,1,8.1,6.6,6.4,210.0,196.5,6.1,3.8,2.2,30.0,28.5,1
42,mango42_bot_r_hor.jpg,bottom,1,8.1,6.6,6.4,210.0,196.5,6.1,3.8,2.2,30.0,28.5,1
42,mango42_bot_r_ver.jpg,bottom,1,8.1,6.6,6.4,210.0,196.5,6.1,3.8,2.2,30.0,28.5,1
42,mango42_fro_r.jpg,front,1,8.1,6.6,6.4,210.0,196.5,6.1,3.8,2.2,30.0,28.5,1
42,mango42_fro_r_hor.jpg,front,1,8.1,6.6,6.4,210.0,196.5,6.1,3.8,2.2,30.0,28.5,1
42,mango42_fro_r_ver.jpg,front,1,8.1,6.6,6.4,210.0,196.5,6.1,3.8,2.2,30.0,28.5,1
42,mango42_sia_r.jpg,side,1,8.1,6.6,6.4,210.0,196.5,6.1,3.8,2.2,30.0,28.5,1
42,mango42_sia_r_ver.jpg,side,1,8.1,6.6,6.4,210.0,196.5,6.1,3.8,2.2,30.0,28.5,1
42,mango42_sib_r.jpg,side,1,8.1,6.6,6.4,210.0,196.5,6.1,3.8,2.2,30.0,28.5,1
42,mango42_sib_r_ver.jpg,side,1,8.1,6.6,6.4,210.0,196.5,6.1,3.8,2.2,30.0,28.5,1
42,mango42_top_r.jpg,top,1,8.1,6.6,6.4,210.0,196.5,6.1,3.8,2.2,30.0,28.5,1
42,mango42_top_r_hor.jpg,top,1,8.1,6.6,6.4,210.0,196.5,6.1,3.8,2.2,30.0,28.5,1
42,mango42_top_r_ver.jpg,top,1,8.1,6.6,6.4,210.0,196.5,6.1,3.8,2.2,30.0,28.5,1
43,mango43_bac_u.jpg,back,0,7.3,6.4,5.9,150.0,149.8,5.5,3.7,2.0,20.0,22.0,1
43,mango43_bac_u_hor.jpg,back,0,7.3,6.4,5.9,150.0,149.8,5.5,3.7,2.0,20.0,22.0,1
43,mango43_bac_u_ver.jpg,back,0,7.3,6.4,5.9,150.0,149.8,5.5,3.7,2.0,20.0,22.0,1
43,mango43_bot_u.jpg,bottom,0,7.3,6.4,5.9,150.0,149.8,5.5,3.7,2.0,20.0,22.0,1
43,mango43_bot_u_hor.jpg,bottom,0,7.3,6.4,5.9,150.0,149.8,5.5,3.7,2.0,20.0,22.0,1
43,mango43_bot_u_ver.jpg,bottom,0,7.3,6.4,5.9,150.0,149.8,5.5,3.7,2.0,20.0,22.0,1
43,mango43_fro_u.jpg,front,0,7.3,6.4,5.9,150.0,149.8,5.5,3.7,2.0,20.0,22.0,1
43,mango43_fro_u_hor.jpg,front,0,7.3,6.4,5.9,150.0,149.8,5.5,3.7,2.0,20.0,22.0,1
43,mango43_fro_u_ver.jpg,front,0,7.3,6.4,5.9,150.0,149.8,5.5,3.7,2.0,20.0,22.0,1
43,mango43_sia_u.jpg,side,0,7.3,6.4,5.9,150.0,149.8,5.5,3.7,2.0,20.0,22.0,1
43,mango43_sia_u_ver.jpg,side,0,7.3,6.4,5.9,150.0,149.8,5.5,3.7,2.0,20.0,22.0,1
43,mango43_sib_u.jpg,side,0,7.3,6.4,5.9,150.0,149.8,5.5,3.7,2.0,20.0,22.0,1
43,mango43_sib_u_ver.jpg,side,0,7.3,6.4,5.9,150.0,149.8,5.5,3.7,2.0,20.0,22.0,1
43,mango43_top_u.jpg,top,0,7.3,6.4,5.9,150.0,149.8,5.5,3.7,2.0,20.0,22.0,1
43,mango43_top_u_hor.jpg,top,0,7.3,6.4,5.9,150.0,149.8,5.5,3.7,2.0,20.0,22.0,1
43,mango43_top_u_ver.jpg,top,0,7.3,6.4,5.9,150.0,149.8,5.5,3.7,2.0,20.0,22.0,1
44,mango44_bac_u.jpg,back,0,7.4,6.3,5.8,180.0,170.3,5.6,3.6,2.0,25.0,24.5,1
44,mango44_bac_u_hor.jpg,back,0,7.4,6.3,5.8,180.0,170.3,5.6,3.6,2.0,25.0,24.5,1
44,mango44_bac_u_ver.jpg,back,0,7.4,6.3,5.8,180.0,170.3,5.6,3.6,2.0,25.0,24.5,1
44,mango44_bot_u.jpg,bottom,0,7.4,6.3,5.8,180.0,170.3,5.6,3.6,2.0,25.0,24.5,1
44,mango44_bot_u_hor.jpg,bottom,0,7.4,6.3,5.8,180.0,170.3,5.6,3.6,2.0,25.0,24.5,1
44,mango44_bot_u_ver.jpg,bottom,0,7.4,6.3,5.8,180.0,170.3,5.6,3.6,2.0,25.0,24.5,1
44,mango44_fro_u.jpg,front,0,7.4,6.3,5.8,180.0,170.3,5.6,3.6,2.0,25.0,24.5,1
44,mango44_fro_u_hor.jpg,front,0,7.4,6.3,5.8,180.0,170.3,5.6,3.6,2.0,25.0,24.5,1
44,mango44_fro_u_ver.jpg,front,0,7.4,6.3,5.8,180.0,170.3,5.6,3.6,2.0,25.0,24.5,1
44,mango44_sia_u.jpg,side,0,7.4,6.3,5.8,180.0,170.3,5.6,3.6,2.0,25.0,24.5,1
44,mango44_sia_u_ver.jpg,side,0,7.4,6.3,5.8,180.0,170.3,5.6,3.6,2.0,25.0,24.5,1
44,mango44_sib_u.jpg,side,0,7.4,6.3,5.8,180.0,170.3,5.6,3.6,2.0,25.0,24.5,1
44,mango44_sib_u_ver.jpg,side,0,7.4,6.3,5.8,180.0,170.3,5.6,3.6,2.0,25.0,24.5,1
44,mango44_top_u.jpg,top,0,7.4,6.3,5.8,180.0,170.3,5.6,3.6,2.0,25.0,24.5,1
44,mango44_top_u_hor.jpg,top,0,7.4,6.3,5.8,180.0,170.3,5.6,3.6,2.0,25.0,24.5,1
44,mango44_top_u_ver.jpg,top,0,7.4,6.3,5.8,180.0,170.3,5.6,3.6,2.0,25.0,24.5,1
45,mango45_bac_u.jpg,back,0,7.9,6.3,5.9,180.0,172.7,5.9,3.6,2.0,25.0,25.0,1
45,mango45_bac_u_hor.jpg,back,0,7.9,6.3,5.9,180.0,172.7,5.9,3.6,2.0,25.0,25.0,1
45,mango45_bac_u_ver.jpg,back,0,7.9,6.3,5.9,180.0,172.7,5.9,3.6,2.0,25.0,25.0,1
45,mango45_bot_u.jpg,bottom,0,7.9,6.3,5.9,180.0,172.7,5.9,3.6,2.0,25.0,25.0,1
45,mango45_bot_u_hor.jpg,bottom,0,7.9,6.3,5.9,180.0,172.7,5.9,3.6,2.0,25.0,25.0,1
45,mango45_bot_u_ver.jpg,bottom,0,7.9,6.3,5.9,180.0,172.7,5.9,3.6,2.0,25.0,25.0,1
45,mango45_fro_u.jpg,front,0,7.9,6.3,5.9,180.0,172.7,5.9,3.6,2.0,25.0,25.0,1
45,mango45_fro_u_hor.jpg,front,0,7.9,6.3,5.9,180.0,172.7,5.9,3.6,2.0,25.0,25.0,1
45,mango45_fro_u_ver.jpg,front,0,7.9,6.3,5.9,180.0,172.7,5.9,3.6,2.0,25.0,25.0,1
45,mango45_sia_u.jpg,side,0,7.9,6.3,5.9,180.0,172.7,5.9,3.6,2.0,25.0,25.0,1
45,mango45_sia_u_ver.jpg,side,0,7.9,6.3,5.9,180.0,172.7,5.9,3.6,2.0,25.0,25.0,1
45,mango45_sib_u.jpg,side,0,7.9,6.3,5.9,180.0,172.7,5.9,3.6,2.0,25.0,25.0,1
45,mango45_sib_u_ver.jpg,side,0,7.9,6.3,5.9,180.0,172.7,5.9,3.6,2.0,25.0,25.0,1
45,mango45_top_u.jpg,top,0,7.9,6.3,5.9,180.0,172.7,5.9,3.6,2.0,25.0,25.0,1
45,mango45_top_u_hor.jpg,top,0,7.9,6.3,5.9,180.0,172.7,5.9,3.6,2.0,25.0,25.0,1
45,mango45_top_u_ver.jpg,top,0,7.9,6.3,5.9,180.0,172.7,5.9,3.6,2.0,25.0,25.0,1
